tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,Dog_Type,breed,confidence,name,source,jpg_url,text,url
671891728106971137,2015-12-02 03:20:45,11,10,514,1210,,Labrador retriever,0.567933,Mojo,Twitter for iPhone,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,https://t.co/dzZYx2NByW
671882082306625538,2015-12-02 02:42:26,11,10,1270,3228,,none,0.0,Batdog,Twitter for iPhone,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,https://t.co/Clg16EVy9O
671879137494245376,2015-12-02 02:30:43,5,10,605,1304,,none,0.0,Brad,Twitter for iPhone,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,https://t.co/vPXKSaNsbE
671874878652489728,2015-12-02 02:13:48,10,10,504,1156,,none,0.0,Mia,Twitter for iPhone,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,https://t.co/3J7wkwW4FG
671866342182637568,2015-12-02 01:39:53,10,10,444,1036,,Labrador retriever,0.8756139999999999,Dylan,Twitter for iPhone,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,https://t.co/FWJQ1zQLiI
671855973984772097,2015-12-02 00:58:41,8,10,395,830,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,https://t.co/gpWLdbposg
671789708968640512,2015-12-01 20:35:22,13,10,3159,6558,,dalmatian,0.114259,space,Twitter for iPhone,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,https://t.co/SfPQ2KeLdq
671768281401958400,2015-12-01 19:10:13,10,10,450,1102,,Chihuahua,0.500373,None,Twitter for iPhone,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,https://t.co/TASnD8Q08S
671763349865160704,2015-12-01 18:50:38,9,10,819,1542,,none,0.0,Mark,Twitter for iPhone,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,https://t.co/m9NleZ1i80
671744970634719232,2015-12-01 17:37:36,6,10,702,1255,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,https://t.co/wwwYO9C9kl
671743150407421952,2015-12-01 17:30:22,11,10,214,698,,toy poodle,0.4194270000000001,a,Twitter for iPhone,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,https://t.co/2IslQ8ZSc7
671735591348891648,2015-12-01 17:00:19,11,10,685,1332,,Irish wolfhound,0.06307819999999999,Oscar,Twitter for iPhone,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,https://t.co/TON0Irzgwr
671561002136281088,2015-12-01 05:26:34,13,10,6599,11828,,Gordon setter,0.4693729999999999,the,Twitter for iPhone,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,https://t.co/q6RsuOVYwU
671547767500775424,2015-12-01 04:33:59,10,10,534,1252,,none,0.0,Marley,Twitter for iPhone,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,https://t.co/f99MV0htAV
671544874165002241,2015-12-01 04:22:29,6,10,944,1805,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,https://t.co/QVaEMsB9tS
671542985629241344,2015-12-01 04:14:59,10,10,513,1002,,Shetland sheepdog,0.980339,JD,Twitter for iPhone,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",https://t.co/zzueJV9jCF
671538301157904385,2015-12-01 03:56:22,8,10,349,858,,none,0.0,Baxter,Twitter for iPhone,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,https://t.co/fUuiyu2QTD
671536543010570240,2015-12-01 03:49:23,9,10,370,1088,,pug,0.537652,Reginald,Twitter for iPhone,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,https://t.co/1U5Ro5FA4c
671533943490011136,2015-12-01 03:39:03,6,10,527,932,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CVHEju0XAAEUZRY.jpg,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,https://t.co/pcx8jm1J1K
671528761649688577,2015-12-01 03:18:27,10,10,233,775,,Doberman,0.782626,Jax,Twitter for iPhone,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,https://t.co/HwiLcDPaCi
671520732782923777,2015-12-01 02:46:33,10,10,485,1287,,Pomeranian,0.551031,Alejandro,Twitter for iPhone,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,https://t.co/C7dPcCUNpF
671518598289059840,2015-12-01 02:38:04,9,10,270,871,,Lakeland terrier,0.428275,Scruffers,Twitter for iPhone,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,https://t.co/nLQoltwEZ7
671511350426865664,2015-12-01 02:09:16,8,10,639,1470,,none,0.0,Hammond,Twitter for iPhone,https://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,https://t.co/OgDF2ES3Q9
671504605491109889,2015-12-01 01:42:28,11,10,3270,6464,,toy poodle,0.259115,Charlie,Twitter for iPhone,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,https://t.co/mGW5c50mPA
671497587707535361,2015-12-01 01:14:35,11,10,412,856,,none,0.0,Pip,Twitter for iPhone,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,https://t.co/EY1uZJUGYJ
671488513339211776,2015-12-01 00:38:31,8,10,436,922,,none,0.0,Julius,Twitter for iPhone,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,https://t.co/CwUK5AIgeD
671486386088865792,2015-12-01 00:30:04,10,10,180,529,,German shepherd,0.8270350000000001,Malcolm,Twitter for iPhone,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,https://t.co/ympkwF65Dx
671485057807351808,2015-12-01 00:24:48,11,10,212,704,,Samoyed,0.627901,Penelope,Twitter for iPhone,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,https://t.co/CqcRagJlyS
671390180817915904,2015-11-30 18:07:47,7,10,680,1324,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,https://t.co/U1mSS3Ykez
671362598324076544,2015-11-30 16:18:11,11,10,270,1026,,none,0.0,Tanner,Twitter for iPhone,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,https://t.co/onC3uMpFF2
671357843010908160,2015-11-30 15:59:17,9,10,143,369,,Italian greyhound,0.831757,None,Twitter for iPhone,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,https://t.co/lS1TIDagIb
671355857343524864,2015-11-30 15:51:24,10,10,111,445,,miniature poodle,0.313811,Lou,Twitter for iPhone,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,https://t.co/FoCULrC3rD
671347597085433856,2015-11-30 15:18:34,9,10,387,877,,none,0.0,Lola,Twitter for iPhone,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,https://t.co/svlkUlg3NH
671186162933985280,2015-11-30 04:37:05,10,10,190,668,,Chihuahua,0.319106,Sparky,Twitter for iPhone,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,https://t.co/96tMaWyoWt
671182547775299584,2015-11-30 04:22:44,12,10,305,1023,,Rottweiler,0.331179,None,Twitter for iPhone,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,https://t.co/F7xwE0wmnu
671166507850801152,2015-11-30 03:18:59,10,10,312,802,,none,0.0,Herm,Twitter for iPhone,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,https://t.co/gFl60yFJ0w
671163268581498880,2015-11-30 03:06:07,8,10,1009,1509,,Scottish deerhound,0.0269829,None,Twitter for iPhone,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,https://t.co/U7DQQdZ0mX
671159727754231808,2015-11-30 02:52:03,5,10,72,328,,none,0.0,Anthony,Twitter for iPhone,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,https://t.co/iHLo9rGay1
671154572044468225,2015-11-30 02:31:34,11,10,199,655,,Labrador retriever,0.495047,Holly,Twitter for iPhone,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,https://t.co/RcksaUrGNu
671151324042559489,2015-11-30 02:18:39,12,10,139,610,,Rottweiler,0.781201,None,Twitter for iPhone,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,https://t.co/NKHx0pcOii
671147085991960577,2015-11-30 02:01:49,9,10,200,609,,Yorkshire terrier,0.4672020000000001,a,Twitter for iPhone,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,https://t.co/34OhVhMkVr
671141549288370177,2015-11-30 01:39:49,9,10,595,1063,,borzoi,0.0753577,None,Twitter for iPhone,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,https://t.co/HYR611wiA4
671138694582165504,2015-11-30 01:28:28,10,10,367,847,,Samoyed,0.587342,None,Twitter for iPhone,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,https://t.co/ycVJyFFkES
671134062904504320,2015-11-30 01:10:04,8,10,173,681,,Shih-Tzu,0.18038,Clarence,Twitter for iPhone,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,https://t.co/BHxr9O7wJY
671122204919246848,2015-11-30 00:22:57,4,10,2287,3200,,Chihuahua,0.101228,None,Twitter for iPhone,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,https://t.co/WzVLdSHJU7
671115716440031232,2015-11-29 23:57:10,6,10,711,1260,,malinois,0.406341,Phred,Twitter for iPhone,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",https://t.co/mZD7Bo7HfV
671109016219725825,2015-11-29 23:30:32,8,10,395,1058,,basenji,0.855959,Toby,Twitter for iPhone,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,https://t.co/sYi2G0he4H
670995969505435648,2015-11-29 16:01:20,12,10,264,1014,,redbone,0.8662209999999999,None,Twitter for iPhone,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,https://t.co/N9W5L7BLTm
670840546554966016,2015-11-29 05:43:44,10,10,175,540,,Shih-Tzu,0.963622,Colby,Twitter for iPhone,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,https://t.co/jBnz3MjTzX
670838202509447168,2015-11-29 05:34:25,4,10,627,1017,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,https://t.co/QY5uvMmmQk
670833812859932673,2015-11-29 05:16:59,7,10,113,397,,Pekinese,0.609853,Jett,Twitter for iPhone,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,https://t.co/459qWNnV3F
670832455012716544,2015-11-29 05:11:35,10,10,196,670,,malinois,0.31760700000000003,Amy,Twitter for iPhone,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,https://t.co/Hj2HtxpcSx
670826280409919488,2015-11-29 04:47:03,2,10,3682,5073,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",https://t.co/XOPXCSXiUT
670823764196741120,2015-11-29 04:37:03,12,10,169,707,,Labrador retriever,0.947453,Remington,Twitter for iPhone,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,https://t.co/m3ufSDwHHJ
670822709593571328,2015-11-29 04:32:51,10,10,88,556,,Chihuahua,0.00125152,None,Twitter for iPhone,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,https://t.co/yrqGyMZhW6
670815497391357952,2015-11-29 04:04:12,10,10,1393,2908,,American Staffordshire terrier,0.919714,Sage,Twitter for iPhone,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,https://t.co/nLYruSMRe6
670811965569282048,2015-11-29 03:50:10,10,10,243,1035,,basset,0.99409,Maggie,Twitter for iPhone,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,https://t.co/eYP9i9gfYn
670807719151067136,2015-11-29 03:33:17,11,10,445,1077,,Old English sheepdog,0.958035,Andy,Twitter for iPhone,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",https://t.co/idzH8JH06g
670804601705242624,2015-11-29 03:20:54,10,10,868,1815,,Pomeranian,0.86856,Mason,Twitter for iPhone,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,https://t.co/DM3ZP3AA7b
670803562457407488,2015-11-29 03:16:46,10,10,82,314,,basenji,0.34410100000000005,None,Twitter for iPhone,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,https://t.co/9ZuGAmLZDR
670797304698376195,2015-11-29 02:51:54,11,10,212,683,,Pembroke,0.472197,Trigger,Twitter for iPhone,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,https://t.co/yqohZK4CL0
670792680469889025,2015-11-29 02:33:32,7,10,249,763,,toy poodle,0.031355,Antony,Twitter for iPhone,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,https://t.co/gTy4WMXu8l
670789397210615808,2015-11-29 02:20:29,9,10,218,607,,beagle,0.295966,None,Twitter for iPhone,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,https://t.co/RGcNPsmAfY
670786190031921152,2015-11-29 02:07:44,8,10,183,552,,Pembroke,0.12743800000000002,Creg,Twitter for iPhone,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,https://t.co/3r7wznfuoa
670783437142401025,2015-11-29 01:56:48,1,10,350,765,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU8Z-OxXAAA-sd2.jpg,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,https://t.co/jxukeh2BeO
670782429121134593,2015-11-29 01:52:48,5,10,701,1418,,Chihuahua,0.952963,None,Twitter for iPhone,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP",https://t.co/6dioUL6gcP
670780561024270336,2015-11-29 01:45:22,7,10,264,728,,Labrador retriever,0.244889,Traviss,Twitter for iPhone,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,https://t.co/Viu56hVhhP
670778058496974848,2015-11-29 01:35:26,10,10,66,308,,pug,0.776612,None,Twitter for iPhone,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",https://t.co/4g5kFdxp6g
670764103623966721,2015-11-29 00:39:59,10,10,387,1004,,Norfolk terrier,0.17285,Vincent,Twitter for iPhone,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,https://t.co/ZfS7chSsi7
670755717859713024,2015-11-29 00:06:39,9,10,95,403,,keeshond,0.994065,Gin,Twitter for iPhone,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,https://t.co/F6bI9dF16E
670733412878163972,2015-11-28 22:38:01,8,10,465,886,,none,0.0,Jerry,Twitter for iPhone,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,https://t.co/NsDIt8Z80Z
670727704916926465,2015-11-28 22:15:21,10,10,326,769,,none,0.0,Jeffrie,Twitter for iPhone,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,https://t.co/SWnrQAFOtt
670717338665226240,2015-11-28 21:34:09,12,10,439,1098,,Pomeranian,0.368161,None,Twitter for iPhone,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,https://t.co/W2MCt9pTed
670704688707301377,2015-11-28 20:43:53,6,10,339,720,,Norwich terrier,0.419838,Danny,Twitter for iPhone,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,https://t.co/I1lMUy1FqH
670691627984359425,2015-11-28 19:51:59,8,10,220,541,,Shetland sheepdog,0.07112439999999999,Ester,Twitter for iPhone,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,https://t.co/eCVj2xT59V
670679630144274432,2015-11-28 19:04:19,8,10,256,690,,Ibizan hound,0.34273400000000004,Pluto,Twitter for iPhone,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,https://t.co/HMcD9SLOAN
670676092097810432,2015-11-28 18:50:15,8,10,37,225,,Dandie Dinmont,0.6761020000000001,Bloo,Twitter for iPhone,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,https://t.co/IAc1QCczMc
670668383499735048,2015-11-28 18:19:37,10,10,4531,9849,,none,0.0,Phineas,Twitter for iPhone,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,https://t.co/NECxEHN5YU
670474236058800128,2015-11-28 05:28:09,10,10,676,1394,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU4AwqQWUAAEgE2.jpg,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,https://t.co/7JMAHdJ6A4
670468609693655041,2015-11-28 05:05:47,10,10,80,331,,none,0.0,Edd,Twitter for iPhone,https://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,https://t.co/dupWSIpSrG
670465786746662913,2015-11-28 04:54:34,7,10,500,897,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU35E7VWEAAKYBy.jpg,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,https://t.co/2BnCLtJMxD
670452855871037440,2015-11-28 04:03:11,11,10,187,504,,malamute,0.08037949999999999,None,Twitter for iPhone,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,https://t.co/35BcGFdEAK
670449342516494336,2015-11-28 03:49:14,5,10,590,1113,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,https://t.co/cixC0M3P1e
670444955656130560,2015-11-28 03:31:48,10,10,1804,6249,,English springer,0.403698,Paull,Twitter for iPhone,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,https://t.co/J5Mqn8VeYq
670442337873600512,2015-11-28 03:21:24,11,10,183,595,,Sussex spaniel,0.403552,Koda,Twitter for iPhone,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,https://t.co/mzPoS9wCqp
670435821946826752,2015-11-28 02:55:30,10,10,467,978,,basenji,0.135767,None,Twitter for iPhone,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,https://t.co/sQuKwSKtDE
